"","gene_symbol","pval","padj","log2fc"
"17662","OR4C6",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17663","AP006437.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17664","OR5D3P",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17665","OR5D13",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17666","OR5D14",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17667","OR5L1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17668","OR5D18",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17669","OR5L2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17670","OR5D16",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17671","TRIM51",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17672","OR5W2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17673","OR5I1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17674","OR10AG1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17675","OR5F1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17676","OR5AS1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17677","OR8I2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17678","OR8H2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17679","OR8H3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17680","OR8J3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17681","OR8K5",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17682","OR5J2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17683","OR5T2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17684","OR5T3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17685","OR5T1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17686","OR8H1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17687","OR8K3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17688","OR8K1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17689","OR8J1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17690","OR8U1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17691","OR5R1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17692","AP002512.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17693","OR5M9",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17694","OR5M3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17695","OR5M8",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17696","OR5M11",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17697","OR5M10",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17698","OR5M1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17699","OR5AP2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17700","OR5AR1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17701","OR9G1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17702","OR9G4",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17703","AP001803.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17704","OR5AK2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17705","LRRC55",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17706","APLNR",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17707","TNKS1BP1",0.166890631396347,0.844219908864356,-0.254700067708587
"17708","AP000781.1",0.802030713304983,0.999988108847249,0.187389627386528
"17709","SSRP1",0.0773259823995274,0.52054572415001,-0.114736175377706
"17710","P2RX3",0.999867464930451,0.999988108847249,15.8628460958177
"17711","PRG3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17712","PRG2",0.520697877044945,0.999988108847249,Inf
"17713","AP000781.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17714","SLC43A3",0.463542284445967,0.999988108847249,0.0443913400179605
"17715","RTN4RL2",0.0174890456169371,0.18423823195387,-2.11292055586986
"17716","AP002893.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17717","SLC43A1",0.244507146572479,0.999988108847249,-0.288224577987854
"17718","TIMM10",0.000144614000723436,0.00334718037009151,0.178752065549404
"17719","SMTNL1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17720","UBE2L6",0.00000000000000259363314698979,0.000000000000236373012184085,0.766069398173893
"17721","SERPING1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17722","YPEL4",0.645927083567469,0.999988108847249,Inf
"17723","CLP1",0.940738285739848,0.999988108847249,-0.0140773875876824
"17724","ZDHHC5",0.666903184969135,0.999988108847249,-0.056928030699552
"17725","MED19",0.356228634957778,0.999988108847249,-0.0783640861224291
"17726","TMX2",0.214254144663286,0.988570390659859,0.098268022733472
"17727","TMX2-CTNND1",0.355978690031391,0.999988108847249,Inf
"17728","SELENOH",0.0000685019315973187,0.00171193575403195,-0.183410250400813
"17729","AP001931.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17730","BTBD18",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17731","CTNND1",0.401588552103942,0.999988108847249,0.831932961248801
"17732","OR9Q1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17733","OR6Q1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17734","AP004247.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17735","OR9I1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17736","OR9Q2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17737","OR1S2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17738","OR1S1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17739","OR10Q1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17740","OR10W1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17741","OR5B17",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17742","OR5B3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17743","OR5B2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17744","OR5B12",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17745","AP003557.1",0.999817405925799,0.999988108847249,15.8628103727659
"17746","OR5B21",0.664277843550706,0.999988108847249,Inf
"17747","LPXN",0.124838196693398,0.712583623172664,-0.179345787778618
"17748","ZFP91",0.499538672455412,0.999988108847249,0.106646350549219
"17749","ZFP91-CNTF",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17750","AP001350.1",0.03736225689563,0.309932073154993,-1.92690134020403
"17751","CNTF",0.637474462377231,0.999988108847249,-0.79270411869931
"17752","GLYAT",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17753","GLYATL2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17754","GLYATL1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17755","AP001652.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17756","AP001636.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17757","GLYATL1B",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17758","FAM111B",0.458821049525654,0.999988108847249,Inf
"17759","FAM111A-DT",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17760","FAM111A",0.325824506363937,0.999988108847249,0.950819537475478
"17761","DTX4",0.579412770806119,0.999988108847249,Inf
"17762","MPEG1",0.999817404384628,0.999988108847249,15.8627910263103
"17763","AP002358.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17764","OR5AN1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17765","OR5A2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17766","OR5A1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17767","OR4D6",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17768","OR4D10",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17769","OR4D11",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17770","OR4D9",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17771","AP000442.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17772","OSBP",0.00103646825501597,0.0186669420231268,-0.464690670438752
"17773","AP000442.2",0.354081772258079,0.999988108847249,Inf
"17774","PATL1",0.241483141689078,0.999988108847249,-0.160369330051193
"17775","OR10V1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17776","STX3",0.0000000000000378981486260083,0.00000000000320158213757951,-2.61690059983319
"17777","AP000640.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17778","MRPL16",0.488801466528849,0.999988108847249,-0.0651729332705006
"17779","GIF",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17780","TCN1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17781","AP002347.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17782","AP000790.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17783","AP000790.4",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17784","AP000790.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17785","OOSP2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17786","MS4A3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17787","MS4A2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17788","AP001257.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17789","MS4A6A",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17790","MS4A4E",0.0202496630383562,0.201785062081336,-Inf
"17791","MS4A4A",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17792","MS4A6E",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17793","MS4A7",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17794","MS4A14",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17795","MS4A5",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17796","MS4A1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17797","MS4A12",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17798","MS4A13",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17799","MS4A8",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17800","MS4A18",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17801","MS4A15",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17802","MS4A10",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17803","AP000777.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17804","AP000777.2",0.598581452964112,0.999988108847249,-0.295239391329411
"17805","AP000777.3",0.999780795885368,0.999988108847249,16.9023111548213
"17806","CCDC86",0.196744461876205,0.939228912228737,0.0900209708799047
"17807","PTGDR2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17808","ZP1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17809","PRPF19",0.0204419239423311,0.203195389797837,0.158395095988588
"17810","AP003721.4",0.268396236625024,0.999988108847249,Inf
"17811","AP003721.3",0.99982939426271,0.999988108847249,15.862822149985
"17812","TMEM109",0.339846777021471,0.999988108847249,0.0913247851248604
"17813","AP003721.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17814","TMEM132A",0.999780795297503,0.999988108847249,16.9023107313977
"17815","SLC15A3",0.0563891031450514,0.418880887572328,-3.00108469009661
"17816","CD6",0.000000954900976915018,0.0000352342656981423,0.299765221834109
"17817","AP003721.2",0.670848048884157,0.999988108847249,Inf
"17818","CD5",0.00000000040042878361701,0.0000000236436277199776,0.695623735710557
"17819","VPS37C",0.695756244227501,0.999988108847249,-0.131616424698856
"17820","PGA3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17821","PGA4",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17822","PGA5",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17823","VWCE",0.273663263321632,0.999988108847249,0.598554324620472
"17824","DDB1",0.818333257707184,0.999988108847249,0.0152785084698466
"17825","TKFC",0.739938377035991,0.999988108847249,0.165491688695272
"17826","CYB561A3",0.0506521456518017,0.387316840143667,0.815360708235408
"17827","TMEM138",0.544715988704706,0.999988108847249,0.0618699109932858
"17828","TMEM216",0.775942413699459,0.999988108847249,0.0638291343343187
"17829","CPSF7",0.314666865669967,0.999988108847249,-0.10474789668497
"17830","AP003108.2",0.924771943726832,0.999988108847249,-0.0600826332848023
"17831","SDHAF2",0.427785141834929,0.999988108847249,-0.107973240315661
"17832","PPP1R32",0.0951496154997362,0.598904585117024,-4.59246025608885
"17833","AP003108.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17834","LRRC10B",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17835","SYT7",0.286007574067977,0.999988108847249,-1.08473174368457
"17836","AP003559.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17837","AP002754.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17838","AP002754.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17839","DAGLA",0.563656550570357,0.999988108847249,-1.0038002072296
"17840","DKFZP434K028",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17841","MYRF",0.0202496820524446,0.201785062081336,-Inf
"17842","TMEM258",0.942614486244846,0.999988108847249,0.00284052510143742
"17843","FEN1",0.802134413842131,0.999988108847249,-0.0438921453912913
"17844","FADS2",0.970180076486647,0.999988108847249,0.0565603155567462
"17845","FADS1",0.300460995837821,0.999988108847249,0.531235923629013
"17846","FADS3",0.788756776674878,0.999988108847249,0.199434087153129
"17847","RAB3IL1",0.999780795880211,0.999988108847249,16.9023111445179
"17848","BEST1",0.185491365212576,0.907514136615517,0.570157062718413
"17849","FTH1",0.0000000000000000571099851246985,0.00000000000000583949597900042,-0.279029772485137
"17850","AP003733.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17851","INCENP",0.349485018441442,0.999988108847249,0.482456805378924
"17852","SCGB1D1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17853","SCGB2A1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17854","AP003306.1",0.999878121775388,0.999988108847249,4.25734482780065
"17855","SCGB1D2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17856","SCGB2A2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17857","SCGB1D4",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17858","AP003306.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17859","ASRGL1",0.630112477184496,0.999988108847249,0.48979628862052
"17860","AP003064.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17861","SCGB1A1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17862","AP003064.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17863","AHNAK",0.211200119670057,0.979158088677684,0.264704105975041
"17864","AP001363.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17865","AP001363.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17866","EEF1G",0.00000000000133699141521313,0.0000000000962232147712834,-0.699976161663732
"17867","AP002990.1",0.440998827670783,0.999988108847249,1.02593188776945
"17868","TUT1",0.617591136279418,0.999988108847249,-0.211627421409313
"17869","MTA2",0.891763116721926,0.999988108847249,0.0168355837202111
"17870","EML3",0.53470054148082,0.999988108847249,0.117349287283516
"17871","AP001458.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17872","ROM1",0.463702125603978,0.999988108847249,-0.373124809952987
"17873","B3GAT3",0.169878746732216,0.853669974214124,0.179498766246116
"17874","GANAB",0.0377794340265736,0.312669773819652,0.985825051328084
"17875","INTS5",0.000104353543453567,0.00249451827537116,-0.649103631518457
"17876","AP001458.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17877","C11orf98",0.031226985780717,0.270338319337555,-0.304124647891949
"17878","LBHD1",0.309814709768833,0.999988108847249,1.30344565881986
"17879","CSKMT",0.124209799980623,0.711074496761599,-0.211821481399085
"17880","UQCC3",0.177260000129976,0.879212131610166,0.189538730584666
"17881","UBXN1",0.0000243030728052932,0.000670293137947307,0.237730549905009
"17882","LRRN4CL",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17883","BSCL2",0.698382615066156,0.999988108847249,-0.20378165981163
"17884","HNRNPUL2-BSCL2",0.644057582221366,0.999988108847249,0.23733703678238
"17885","GNG3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17886","HNRNPUL2",0.0130730653545868,0.146587919044511,-0.439515169166278
"17887","TTC9C",0.0559214698162003,0.41659134933268,-0.442035830071359
"17888","ZBTB3",0.771050637966195,0.999988108847249,0.248648785992159
"17889","POLR2G",0.167954825362037,0.847302787754513,0.134663105807902
"17890","AP001160.2",0.382687791921761,0.999988108847249,-1.73910880176103
"17891","TAF6L",0.934310620023889,0.999988108847249,-0.0263891284712422
"17892","TMEM223",0.062258164685115,0.449636862779415,0.268569255628475
"17893","AP001160.3",0.0279124013352288,0.250622519805394,-2.18928229853753
"17894","TMEM179B",0.131612452493628,0.738204463803463,0.184036079677554
"17895","NXF1",0.911465869008512,0.999988108847249,-0.0136971766856177
"17896","STX5",0.994102066309316,0.999988108847249,0.0011154259415848
"17897","AP001160.1",0.654451929378415,0.999988108847249,0.269642926780273
"17898","TEX54",0.999780795962718,0.999988108847249,16.9023111037452
"17899","WDR74",0.547095019868574,0.999988108847249,0.0287490555290568
"17900","SLC3A2",0.000121089383000827,0.00285791395290762,-0.12109302925292
"17901","CHRM1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17902","AP000438.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17903","SLC22A6",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17904","SLC22A8",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17905","SLC22A24",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17906","SLC22A10",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17907","SLC22A25",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17908","SLC22A9",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17909","HRASLS5",0.00335190243380275,0.0491870395443197,-Inf
"17910","LGALS12",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17911","RARRES3",0.00000711172906832784,0.000219020357661689,-0.611235764622879
"17912","HRASLS2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17913","PLA2G16",0.181463967147251,0.893408211895559,-1.79084814240491
"17914","AP000753.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17915","ATL3",0.900185724161873,0.999988108847249,0.0121683866585793
"17916","AP000753.2",0.268396236625141,0.999988108847249,Inf
"17917","RTN3",0.0803639414301388,0.534983300453354,0.292329556364511
"17918","C11orf95",0.82010261456832,0.999988108847249,-0.253385709926456
"17919","SPINDOC",0.537283922947849,0.999988108847249,-0.192866317774152
"17920","MARK2",0.0873323968007118,0.566419246548496,-0.290975986336848
"17921","RCOR2",0.421575017026498,0.999988108847249,Inf
"17922","NAA40",0.0441540489270557,0.350338354645525,0.915957426820583
"17923","COX8A",0.000000014596778635616,0.000000727409750195081,0.254454259116566
"17924","AP000721.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17925","OTUB1",0.000591490766265981,0.0116008288415371,0.187486694736217
"17926","MACROD1",0.00195818705305219,0.0314824695334581,0.959530402200139
"17927","AP000721.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17928","AP006333.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17929","FLRT1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17930","AP006333.1",0.140873822185631,0.765518804129206,-3.40855638747424
"17931","STIP1",0.0800891530523036,0.533683690655307,0.102963287902955
"17932","FERMT3",0.875698308283201,0.999988108847249,0.0108100969634403
"17933","TRPT1",0.689016358545444,0.999988108847249,-0.0821287177145372
"17934","NUDT22",0.581328642684366,0.999988108847249,0.0930118797288356
"17935","AP001453.1",0.999853465101872,0.999988108847249,15.8628140079964
"17936","DNAJC4",0.597814781298671,0.999988108847249,0.197733224739108
"17937","VEGFB",0.167199277247833,0.845271233092828,-0.276374481887048
"17938","FKBP2",0.0000002240884419811,0.00000927836810760756,-0.265994640894657
"17939","PPP1R14B",0.00000000000000000000000000000000000000000000000903481790974379,0.00000000000000000000000000000000000000000000365071955490346,-0.882785333016198
"17940","AP001453.2",0.217800774625421,0.997044034088784,0.519447383588252
"17941","AP001453.4",0.545754665256664,0.999988108847249,0.875315456040977
"17942","PLCB3",0.239142366628197,0.999988108847249,0.959428579632173
"17943","BAD",0.00632176820295789,0.0827554496451217,0.946782726425109
"17944","GPR137",0.486194618197952,0.999988108847249,-0.122957644653204
"17945","KCNK4",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17946","CATSPERZ",0.397190683470576,0.999988108847249,-1.56424373585289
"17947","ESRRA",0.163799961838048,0.833615040990056,-0.202423295804496
"17948","TRMT112",0.100291743784659,0.618300743228636,0.0454856787496982
"17949","PRDX5",0.000017210694173349,0.000490409737625979,0.362539485349635
"17950","AP003774.4",0.999638551907829,0.999988108847249,17.0051891140103
"17951","CCDC88B",0.0262291887249779,0.239633558144401,-0.447839210651997
"17952","RPS6KA4",0.0703825758186582,0.487959810581385,0.515065944515568
"17953","AP003774.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17954","AP003774.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17955","AP003774.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17956","AP005273.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17957","SLC22A11",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17958","SLC22A12",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17959","NRXN2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17960","AP001092.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17961","RASGRP2",0.779106665639476,0.999988108847249,0.0897892821746246
"17962","PYGM",0.0236334309094182,0.222362226111836,-1.46813360777316
"17963","SF1",0.665665527282689,0.999988108847249,0.0197936822933014
"17964","AP001462.1",0.894123439995931,0.999988108847249,-0.11889714899861
"17965","MAP4K2",0.0462041854382376,0.362309088432923,1.18062521046009
"17966","MEN1",0.0737654206071848,0.504269196152418,0.790364939149371
"17967","CDC42BPG",0.661447877582723,0.999988108847249,Inf
"17968","EHD1",0.000151325749046086,0.00346901091695669,-0.693309052766685
"17969","MIR194-2HG",0.999862420893252,0.999988108847249,4.25736105609532
"17970","ATG2A",0.309650633445009,0.999988108847249,0.489123262060599
"17971","PPP2R5B",0.47726520492296,0.999988108847249,0.419827166634731
"17972","GPHA2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17973","MAJIN",0.999763658727315,0.999988108847249,5.14825600984183
"17974","BATF2",0.999817398784853,0.999988108847249,15.8628137791511
"17975","ARL2",0.104259520306984,0.635062802770726,-0.272245472886893
"17976","ARL2-SNX15",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17977","SNX15",0.571260780167123,0.999988108847249,0.779347804058162
"17978","SAC3D1",0.0561713031535375,0.418266688535378,0.781588702176251
"17979","NAALADL1",0.0382542016049646,0.315071074024387,Inf
"17980","CDCA5",0.423404725879424,0.999988108847249,Inf
"17981","ZFPL1",0.379889182632981,0.999988108847249,0.150344044886996
"17982","TMEM262",0.616460143822562,0.999988108847249,-0.859356234093028
"17983","VPS51",0.438825028285751,0.999988108847249,0.0838185704737364
"17984","AP003068.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17985","TM7SF2",0.323409993951746,0.999988108847249,0.431584070251734
"17986","ZNHIT2",0.00198145732554418,0.0317810214175518,-0.380515154700735
"17987","AP003068.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17988","FAU",0.555288343430603,0.999988108847249,-0.00769444349031915
"17989","SYVN1",0.000664410449312212,0.0128717840637599,0.457053645731975
"17990","MRPL49",0.00343491781444913,0.0501088619665049,0.437440530486223
"17991","SPDYC",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17992","AP003068.2",0.329407476771087,0.999988108847249,Inf
"17993","CAPN1",0.442465508291518,0.999988108847249,-0.258843810383287
"17994","POLA2",0.723876849318698,0.999988108847249,0.178065465106669
"17995","CDC42EP2",0.0193563650019345,0.199194160612114,Inf
"17996","DPF2",0.48122805943049,0.999988108847249,0.125322983129156
"17997","TIGD3",0.99986016704835,0.999988108847249,15.8628139786163
"17998","AP000944.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"17999","SLC25A45",0.365373291334066,0.999988108847249,0.581740802939069
"18000","FRMD8",0.714114457056021,0.999988108847249,0.0607300058027615
"18001","NEAT1",0.957368794232388,0.999988108847249,0.00900558863361794
"18002","AP000769.3",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"18003","MALAT1",0.230169858485006,0.999988108847249,0.0441382567266936
"18004","AP000769.2",0.596981230193083,0.999988108847249,-0.90500687160587
"18005","SCYL1",0.000437828222239788,0.00885638294178409,0.488596563736004
"18006","LTBP3",0.351332616534243,0.999988108847249,-0.197672098982714
"18007","SSSCA1",0.00905353980822384,0.110053504200149,0.142996686030411
"18008","FAM89B",0.00226130124574719,0.0354555966245299,-0.647961515669742
"18009","EHBP1L1",0.935166355457659,0.999988108847249,0.0419563285490327
"18010","KCNK7",0.517955609409146,0.999988108847249,-0.616093401737819
"18011","MAP3K11",0.400159540097991,0.999988108847249,0.112840541452823
"18012","PCNX3",0.32931671889238,0.999988108847249,0.201934526630554
"18013","SIPA1",0.015254941552836,0.166326472626467,1.98666628682846
"18014","RELA",0.548066226452055,0.999988108847249,-0.0611628254355937
"18015","KAT5",0.245643570276876,0.999988108847249,-0.179161993081106
"18016","RNASEH2C",0.691159330582034,0.999988108847249,0.0305353169618677
"18017","AP001266.2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"18018","AP5B1",0.467408966528963,0.999988108847249,-0.205232269055405
"18019","OVOL1",0.0951499935740318,0.598904585117024,-4.59246796602196
"18020","OVOL1-AS1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"18021","AP001266.1",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"18022","CFL1",0.00000000309808458778384,0.000000165451530103653,0.15995381631941
"18023","SNX32",0.244362589851035,0.999988108847249,0.909231017620788
"18024","MUS81",0.454276004536015,0.999988108847249,0.201327882470787
"18025","EFEMP2",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"18026","CTSW",0.000000000336690132477297,0.0000000200497963219572,-2.8437576083894
"18027","FIBP",0.00579468704050103,0.0770347675771021,0.373275419382129
"18028","CCDC85B",0.000194806359242862,0.00434113998424393,-0.204638159130615
"18029","FOSL1",0.0012442043549913,0.0216432187021257,-0.230701297868601
"18030","C11orf68",0.192973933193222,0.92708204719013,-0.627559776035465
"18031","DRAP1",0.00108679229459245,0.0194290191769944,0.247201337779646
"18032","TSGA10IP",0.999988108847249,0.999988108847249,-0.00000000000283585951418763
"18033","SART1",0.355570024700874,0.999988108847249,0.105296008572014
"18034","EIF1AD",0.633268240409958,0.999988108847249,-0.0650830555149447
"18035","BANF1",0.0465412299648218,0.364195908411002,-0.101418679985131
"18036","CST6",0.267810344201422,0.999988108847249,-0.881940693689884
